id,wta_car,wta_elec,wta_green,ifpollution,living_area_ln,age_ln,is_bachelor,location,female,married,income_level,youth,older_adults,partymember,province,weekday,ifsunny,caruse,conditioner1month,mainuseelec,heard_about_global_warming,know_about_low_carbon,know_about_carbon_neutrality,know_about_carbon_policy,publictrans,conditionernumber,energy_consume2020,weights,max_wta,y_car,y_elec,y_green
1884,6,6,6,0,4.60517018598809,3.17805383034795,0,county seat,0,1,4,1,0,0,Hebei,Tuesday,1,0,3,1,yes and agree,heard but do not know,never,never,0,1,4400,1.77838741966437,6,1,1,1
1245,5,4,5,0,4.24849524204936,3.89182029811063,0,county seat,1,1,3,0,0,0,Beijing,Thursday,1,1,0,1,no,never,never,heard but do not know,4,0,1706,0.428181366720944,5,1,0,1
921,2,2,1,1,3.80666248977032,3.95124371858143,0,city,0,1,5,0,0,0,Jilin,Sunday,1,1,0,1,no,never,never,never,12,0,1200,1.13583617329244,2,1,1,0
349,4,4,4,0,4.24849524204936,3.55534806148941,0,city,0,1,5,1,0,1,Henan,Thursday,1,0,3,1,yes and agree,heard and know,heard but do not know,never,5,1,563,0.29,4,1,1,1
1424,6,6,4,0,4.49980967033027,3.78418963391826,0,city,1,1,4,1,0,0,Hebei,Saturday,1,0,2,1,no,heard but do not know,heard but do not know,never,2,1,2400,0.29,6,1,1,0
159,4,4,5,0,4.74493212836325,3.58351893845611,0,county seat,0,1,7,1,0,0,Hebei,Saturday,1,0,0,1,yes and agree,never,never,never,0,0,3188,0.965183909066345,5,0,0,1
828,2,4,3,0,4.49980967033027,3.55534806148941,0,county seat,1,1,7,1,0,0,Hebei,Sunday,1,0,0,1,no,never,never,never,0,0,4300,0.833373707099913,4,0,1,0
1600,1,1,7,0,4.06044301054642,3.3322045101752,0,rural,0,1,4,1,0,0,Jilin,Saturday,1,1,0,1,yes but disagree,never,never,never,0,0,1400,1.33538962290528,7,0,0,1
615,7,7,7,0,4.86753445045558,3.91202300542815,0,county seat,1,1,5,0,0,0,Hebei,Friday,1,1,2,1,yes and agree,never,never,never,5,1,4600,1.02932536300857,7,1,1,1
911,7,4,4,0,4.18965474202643,3.46573590279973,0,city,1,1,5,1,0,0,Shanxi,Monday,1,1,0,1,no,heard but do not know,heard but do not know,heard but do not know,2,0,1650,0.29,7,1,0,0
1619,7,7,7,0,4.49980967033027,3.29583686600433,0,city,0,1,4,1,0,0,Guizhou,Saturday,0,1,0,1,no,never,never,never,10,0,2077,0.51228616885516,7,1,1,1
2182,6,6,7,1,4.49980967033027,3.55534806148941,0,county seat,1,1,4,1,1,0,Henan,Thursday,0,1,3,1,no,never,never,never,2,1,2455,0.833373707099913,7,0,0,1
3450,1,1,4,1,5.7037824746562,3.09104245335832,1,city,1,0,1,0,0,1,Shanxi,Sunday,1,0,0,1,no,never,never,never,5,0,4183,0.538035190623942,4,0,0,1
814,4,1,1,0,5.22035582507832,3.93182563272433,0,rural,0,1,3,0,0,0,Shanxi,Sunday,1,1,0,1,yes and agree,never,never,never,0,0,1400,0.435591191832487,4,1,0,0
2811,4,4,4,0,5.63478960316925,3.76120011569356,0,rural,0,1,4,1,0,0,Henan,Saturday,1,1,3,1,yes and agree,heard and know,heard but do not know,never,0,1,1911,1.65966898775267,4,1,1,1
801,7,7,7,0,4.38202663467388,3.55534806148941,1,city,1,1,6,1,0,0,Zhejiang,Sunday,0,0,3,1,yes and agree,heard and know,heard but do not know,heard but do not know,3,1,3500,0.29,7,1,1,1
3201,7,7,1,0,4.31748811353631,3.73766961828337,1,city,0,1,4,1,0,0,Guangdong,Thursday,1,0,4,1,yes and agree,heard but do not know,heard but do not know,never,15,1,3333,0.29,7,1,1,0
2111,2,2,2,0,5.07517381523383,3.13549421592915,0,rural,0,0,4,0,0,0,Guizhou,Thursday,0,1,0,1,no,never,never,never,0,0,2851,0.574234834677739,2,1,1,1
2894,6,6,6,0,4.78749174278205,3.8286413964891,0,rural,0,1,5,0,0,0,Guangxi,Sunday,0,1,0,0,no,never,never,never,0,0,938,1.42260003288578,6,1,1,1
1663,7,7,3,0,4.86753445045558,3.13549421592915,0,county seat,0,1,4,1,0,0,Hebei,Sunday,1,0,2,1,no,heard but do not know,never,never,0,1,2167,5.1426688584484,7,1,1,0
2511,5,6,2,0,4.21950770517611,3.87120101090789,0,rural,1,1,4,0,0,0,Jilin,Tuesday,1,1,0,1,no,never,never,never,4,0,3200,1.05149795660307,6,0,1,0
2544,2,4,4,1,4.40671924726425,3.43398720448515,0,county seat,0,0,3,0,0,0,Jilin,Tuesday,0,1,0,1,no,heard but do not know,never,never,15,0,800,0.426155297891374,4,0,1,1
824,7,4,7,0,5.7037824746562,3.58351893845611,0,rural,1,1,3,1,0,0,Guizhou,Sunday,0,0,0,0,yes and agree,never,never,never,6,0,4000,0.29,7,1,0,1
2263,7,7,7,0,4.60517018598809,3.04452243772342,1,city,1,0,4,0,0,1,Shanxi,Friday,0,1,0,1,yes and agree,heard but do not know,heard but do not know,heard but do not know,6,0,1320,0.564039248433492,7,1,1,1
2443,1,1,3,0,4.78749174278205,3.3322045101752,1,city,0,1,4,0,0,1,Shanxi,Monday,1,0,0,1,yes and agree,heard but do not know,never,heard but do not know,5,0,2708,0.48898871152122,3,0,0,1
1266,7,7,7,0,4.29045944114839,3.29583686600433,1,city,1,0,4,0,0,0,Guizhou,Thursday,0,1,4,1,yes and agree,heard but do not know,heard but do not know,never,30,1,2585,0.427046595145418,7,1,1,1
1633,4,4,4,0,4.78749174278205,3.66356164612965,0,county seat,0,1,4,1,0,0,Hebei,Sunday,1,1,3,1,yes and agree,heard but do not know,never,never,0,1,2300,0.831477064267193,4,1,1,1
1429,7,7,7,0,4.38202663467388,3.97029191355212,0,county seat,1,1,1,0,0,0,Shanxi,Saturday,1,1,0,1,yes and agree,never,never,never,0,0,780,0.886072170525715,7,1,1,1
2645,4,4,4,0,3.68887945411394,3.3322045101752,1,city,1,0,4,0,1,0,Guangdong,Wednesday,1,1,7,1,yes and agree,heard and know,heard and know,heard and know,10,1,758,0.408207026552079,4,1,1,1
2454,6,5,7,0,4.60517018598809,4.12713438504509,0,rural,0,1,5,0,0,0,Jilin,Monday,1,1,0,0,yes and agree,heard but do not know,never,never,4,0,1091,0.29,7,0,0,1
3162,4,4,4,0,4.31748811353631,3.04452243772342,1,city,0,0,5,0,0,0,Guangdong,Wednesday,1,0,7,1,yes and agree,heard and know,heard but do not know,heard but do not know,4,1,1067,0.681694532917722,4,1,1,1
1112,6,6,6,0,5.19295685089021,3.58351893845611,0,rural,1,1,4,0,1,0,Hebei,Wednesday,1,1,3,1,yes and agree,never,never,never,0,1,3270,1.94283285423945,6,1,1,1
2235,7,7,7,0,4.58496747867057,3.2188758248682,0,county seat,0,0,5,0,1,1,Guizhou,Friday,0,0,0,1,yes but disagree,heard but do not know,heard but do not know,never,0,0,2245,0.562809000235141,7,1,1,1
1914,7,7,7,1,3.98898404656427,2.83321334405622,0,city,1,0,3,1,0,0,Henan,Wednesday,0,1,1,1,yes and agree,heard but do not know,never,never,6,1,500,2.08265601358925,7,1,1,1
2808,1,1,1,0,4.9416424226093,3.71357206670431,0,county seat,1,1,3,0,0,0,Gansu,Friday,1,1,0,1,yes and agree,never,never,never,5,0,1944,0.62217556485308,1,0,0,0
196,4,2,1,0,4.49980967033027,4.02535169073515,0,rural,1,1,2,0,0,0,Shanxi,Sunday,1,1,0,1,yes and agree,never,never,never,0,0,1400,0.707536494715993,4,1,0,0
2361,5,4,1,0,4.18965474202643,2.94443897916644,0,county seat,1,0,4,1,0,0,Guangdong,Saturday,1,1,6,1,yes and agree,heard and know,heard and know,heard but do not know,12,1,6933,1.87731917092342,5,1,0,0
1389,7,7,7,0,3.68887945411394,3.25809653802148,0,county seat,1,0,3,0,0,0,Beijing,Friday,1,1,0,1,no,never,never,never,10,0,1333,0.446925814010253,7,1,1,1
1612,5,6,6,0,4.38202663467388,3.04452243772342,1,county seat,0,0,4,0,0,0,Beijing,Saturday,1,1,0,1,yes and agree,heard but do not know,heard but do not know,heard but do not know,10,0,1225,0.681694532917722,6,0,1,1
2626,7,7,3,0,4.60517018598809,3.43398720448515,1,city,0,0,1,0,0,0,Guangdong,Wednesday,1,1,0,1,yes and agree,heard and know,heard and know,heard and know,10,0,3629,0.426155297891374,7,1,1,0
2621,6,7,2,0,4.59511985013459,3.73766961828337,0,city,1,1,3,1,1,0,Guangdong,Wednesday,1,0,5,1,yes and agree,heard but do not know,heard but do not know,heard but do not know,0,1,1018,0.593131073837361,7,0,1,0
1383,2,7,3,0,4.40671924726425,3.55534806148941,0,city,1,1,4,1,0,1,Guizhou,Friday,0,0,0,1,yes and agree,heard but do not know,heard but do not know,never,17,0,1690,0.29,7,0,1,0
2632,7,7,2,0,4.33073334028633,3.55534806148941,0,city,0,0,3,0,1,1,Guangdong,Wednesday,1,1,6,1,yes and agree,heard but do not know,heard but do not know,never,10,1,1316,0.29,7,1,1,0
3329,2,3,2,0,4.78749174278205,3.13549421592915,0,rural,1,0,4,0,1,0,Guangxi,Thursday,0,1,3,1,yes and agree,heard but do not know,never,never,0,1,1043,0.477141595741477,3,0,1,0
198,6,7,4,0,3.91202300542815,3.63758615972639,0,city,1,1,4,1,0,0,Zhejiang,Sunday,0,0,3,1,yes and agree,never,never,heard but do not know,6,1,1250,0.719284534475195,7,0,1,0
2641,5,3,5,0,4.86753445045558,3.13549421592915,0,city,1,0,3,0,1,0,Guangdong,Wednesday,1,1,7,0,yes but disagree,heard and know,heard and know,heard and know,1,1,3165,0.513391102033781,5,1,0,1
186,7,7,7,0,4.39444915467244,3.52636052461616,0,city,1,1,4,1,1,0,Zhejiang,Sunday,0,0,5,1,yes and agree,heard and know,never,never,3,1,3900,0.29,7,1,1,1
812,7,7,7,0,4.51085950651685,3.55534806148941,0,city,0,1,5,1,0,0,Guizhou,Sunday,0,0,0,1,yes and agree,never,never,never,6,0,1950,2.73102647431892,7,1,1,1
2692,1,7,1,0,3.91202300542815,3.52636052461616,0,county seat,1,1,4,0,0,0,Guangdong,Thursday,1,1,5,1,yes and agree,heard and know,heard and know,heard but do not know,10,1,2622,0.29,7,0,1,0
3005,1,1,1,1,4.58496747867057,3.63758615972639,0,county seat,1,1,4,1,0,0,Guangxi,Tuesday,1,1,2,1,yes and agree,heard and know,never,never,4,1,3164,0.719284534475195,1,0,0,0
2550,7,7,4,1,4.02535169073515,3.17805383034795,0,city,1,0,5,0,0,0,Jilin,Tuesday,1,1,0,1,yes and agree,heard but do not know,never,never,0,0,1421,0.490035858521876,7,1,1,0
2111,2,1,1,1,4.99721227376411,3.66356164612965,0,rural,1,1,3,0,0,0,Gansu,Thursday,1,1,0,1,yes and agree,never,never,never,0,0,1778,0.634968978704538,2,1,0,0
2112,1,1,1,0,5.54126354515843,3.66356164612965,0,rural,0,0,3,1,1,0,Guizhou,Thursday,0,0,0,1,no,never,never,never,0,0,2647,0.29,1,0,0,0
1495,7,7,7,0,4.47733681447821,3.49650756146648,0,city,0,1,2,1,0,0,Gansu,Saturday,0,0,0,1,yes and agree,heard and know,never,never,0,0,3713,3.03318577615052,7,1,1,1
1828,5,6,5,0,4.44265125649032,3.04452243772342,0,city,0,0,5,1,1,0,Guangdong,Tuesday,0,1,0,0,yes and agree,heard but do not know,never,heard but do not know,2,0,1333,2.07766836253582,6,0,1,0
1982,7,7,7,0,4.60517018598809,2.99573227355399,1,city,1,0,6,1,0,0,Beijing,Wednesday,1,0,0,1,yes and agree,heard and know,heard and know,heard but do not know,2,0,2150,0.591478324546551,7,1,1,1
2453,7,5,4,0,3.91202300542815,3.49650756146648,1,county seat,1,1,1,0,1,0,Guangdong,Monday,0,1,4,1,yes and agree,heard but do not know,heard but do not know,heard but do not know,12,1,2141,0.29,7,1,0,0
3214,7,2,1,0,4.47733681447821,3.25809653802148,0,rural,0,1,6,0,1,0,Guangxi,Thursday,0,1,0,1,yes and agree,heard but do not know,never,never,20,0,1786,0.49871400783346,7,1,0,0
1041,2,4,3,0,4.49980967033027,3.89182029811063,1,county seat,0,1,4,0,0,0,Hebei,Tuesday,1,0,0,1,yes and agree,heard but do not know,heard but do not know,never,14,0,1875,0.29,4,0,1,0
1211,6,6,6,0,4.06044301054642,3.93182563272433,0,county seat,1,1,3,0,1,0,Beijing,Thursday,1,1,1,1,no,never,never,never,0,1,3240,0.978987610870783,6,1,1,1
3004,1,3,2,0,4.60517018598809,3.58351893845611,0,county seat,0,1,5,1,1,0,Zhejiang,Tuesday,1,0,4,1,no,heard but do not know,never,never,0,1,2678,0.29,3,0,1,0
1104,2,2,2,0,3.89182029811063,3.8286413964891,0,city,1,1,2,1,0,0,Gansu,Sunday,0,1,0,1,yes and agree,never,never,never,2,0,1733,1.26003066629997,2,1,1,1
2841,1,1,1,0,4.70048036579242,4.04305126783455,0,rural,1,1,7,0,0,0,Gansu,Friday,0,1,0,1,no,never,never,never,0,0,2839,3.66022611323826,1,0,0,0
2969,3,3,3,1,4.9416424226093,4.07753744390572,0,county seat,1,1,6,0,1,0,Guangxi,Tuesday,0,1,1,1,no,never,never,never,0,1,5179,0.66035484916883,3,1,1,1
2315,1,1,1,0,4.38202663467388,4.07753744390572,0,rural,1,1,4,0,1,0,Jilin,Saturday,1,1,2,1,no,never,never,never,0,1,2400,6.81468716144149,1,0,0,0
3311,6,6,2,0,4.31748811353631,3.58351893845611,0,county seat,0,1,3,1,0,0,Jilin,Friday,1,1,0,1,yes and agree,never,never,never,6,0,1776,2.59169256823733,6,1,1,0
816,3,7,2,0,4.38202663467388,3.55534806148941,0,city,0,1,6,1,1,0,Zhejiang,Sunday,0,0,2,1,yes but disagree,heard and know,heard and know,heard and know,1,1,1929,0.29,7,0,1,0
3049,7,7,7,1,4.60517018598809,3.63758615972639,0,city,1,1,5,1,0,0,Guangxi,Wednesday,0,0,2,1,yes and agree,heard and know,never,never,2,1,2700,0.29,7,1,1,1
3321,7,7,2,0,4.27666611901606,3.49650756146648,1,county seat,0,1,4,1,1,0,Guangdong,Thursday,1,0,1,1,yes and agree,heard and know,heard but do not know,heard but do not know,4,1,1625,0.389552227928835,7,1,1,0
2666,1,2,1,0,4.17438726989564,3.29583686600433,0,rural,1,0,2,1,1,0,Guangdong,Thursday,1,1,4,1,no,never,never,never,0,1,4030,0.397805835573785,2,0,1,0
2953,4,4,4,0,4.70048036579242,3.80666248977032,0,rural,0,1,5,0,1,0,Guangxi,Monday,0,1,0,1,yes and agree,never,never,never,2,0,2698,1.49741826995089,4,1,1,1
2811,2,1,1,0,4.78749174278205,3.73766961828337,0,county seat,1,1,4,1,0,0,Henan,Friday,1,1,2,1,yes and agree,never,never,never,14,1,4107,1.54603395300811,2,1,0,0
2490,1,1,1,0,4.49980967033027,3.68887945411394,0,county seat,1,1,1,1,0,0,Henan,Monday,1,0,0,1,yes and agree,heard and know,heard but do not know,heard but do not know,0,0,1760,0.652822858651694,1,0,0,0
1159,5,4,3,1,3.91202300542815,3.8286413964891,0,city,1,1,4,1,0,0,Beijing,Wednesday,0,1,4,1,no,never,never,never,2,1,857,0.29,5,1,0,0
2161,1,1,1,1,4.9416424226093,3.68887945411394,0,county seat,1,1,1,1,0,0,Henan,Thursday,0,0,3,1,yes but disagree,never,never,never,0,1,3269,1.71379837552918,1,0,0,0
1102,2,4,2,0,4.60517018598809,3.8286413964891,0,rural,1,1,1,0,0,0,Zhejiang,Wednesday,1,1,4,1,yes but disagree,heard but do not know,never,never,0,1,300,0.456907118101897,4,0,1,0
3033,2,3,2,0,4.68213122712422,4.00733318523247,0,city,0,1,5,0,1,0,Guangxi,Wednesday,0,1,0,1,yes and agree,heard but do not know,never,never,20,0,1067,0.29,3,0,1,0
2153,7,7,7,0,5.65248918026865,3.13549421592915,0,rural,0,0,5,1,1,0,Guizhou,Thursday,0,0,0,1,yes but disagree,heard but do not know,never,never,20,0,5357,0.574234834677739,7,1,1,1
3426,3,4,4,0,5.4380793089232,3.46573590279973,0,rural,1,1,6,1,0,0,Guangxi,Saturday,0,1,5,0,no,never,never,never,0,1,1296,0.29,4,0,1,1
2351,1,1,1,0,4.70048036579242,3.80666248977032,0,county seat,1,1,3,1,0,0,Gansu,Saturday,0,1,0,1,no,heard but do not know,heard but do not know,never,2,0,1520,0.29,1,0,0,0
1688,6,6,6,0,4.58496747867057,3.49650756146648,0,rural,0,1,5,1,1,0,Guangdong,Sunday,0,1,7,1,no,never,never,never,0,1,583,0.363354956967457,6,1,1,1
663,6,6,6,0,4.46590811865458,3.29583686600433,1,county seat,1,1,3,0,1,0,Guizhou,Friday,0,0,0,0,yes and agree,heard and know,heard and know,heard but do not know,10,0,2046,0.427046595145418,6,1,1,1
623,7,7,7,0,4.49980967033027,4.04305126783455,0,county seat,1,1,4,0,1,0,Hebei,Friday,1,0,0,1,no,never,never,never,6,0,2509,0.727670759038803,7,1,1,1
1629,5,5,5,0,4.38202663467388,3.43398720448515,0,city,1,1,2,0,0,0,Guangdong,Sunday,0,1,0,1,yes but disagree,never,never,never,0,0,2688,0.357396571614206,5,1,1,1
2186,5,5,4,1,4.49980967033027,3.43398720448515,0,rural,1,1,4,1,0,0,Gansu,Thursday,1,1,0,1,yes and agree,heard but do not know,heard but do not know,heard but do not know,1,0,1768,0.29,5,1,1,0
3306,1,1,1,0,2.99573227355399,3.95124371858143,0,county seat,1,1,3,0,0,0,Guangxi,Thursday,1,1,0,1,no,never,never,never,0,0,1500,5.18262582069788,1,0,0,0
1684,2,1,1,0,4.86753445045558,3.76120011569356,0,rural,1,1,2,1,0,0,Shanxi,Sunday,1,1,0,1,no,never,never,never,0,0,1714,1.35488163781115,2,1,0,0
2352,7,7,7,0,4.34380542185368,3.46573590279973,0,city,0,0,3,0,0,0,Shanxi,Saturday,0,0,0,1,yes and agree,heard but do not know,heard but do not know,never,0,0,1300,1.1805150835197,7,1,1,1
2245,2,2,2,0,4.70048036579242,3.36729582998647,0,county seat,1,1,4,1,0,1,Guizhou,Friday,0,0,6,1,yes but disagree,heard but do not know,heard but do not know,never,0,1,1700,0.390352736240351,2,1,1,1
2424,3,7,2,0,2.94443897916644,3.36729582998647,1,county seat,1,1,2,1,0,0,Guangdong,Sunday,0,1,5,1,yes and agree,heard and know,never,never,14,1,1690,0.390352736240351,7,0,1,0
981,2,3,3,0,4.17438726989564,3.55534806148941,0,city,1,0,4,0,1,0,Shanxi,Monday,1,1,0,1,yes but disagree,heard but do not know,never,never,2,0,800,0.29,3,0,1,1
2242,1,7,7,0,4.60517018598809,3.55534806148941,1,city,0,1,1,1,0,1,Guangdong,Friday,1,0,7,1,yes and agree,heard but do not know,heard but do not know,heard but do not know,0,1,2500,0.29,7,0,1,1
3269,3,3,3,0,4.99721227376411,3.80666248977032,0,rural,1,1,5,1,0,0,Guangxi,Thursday,0,1,0,0,no,heard but do not know,never,never,0,0,2000,1.2236770396642,3,1,1,1
1149,7,7,7,0,4.38202663467388,3.61091791264422,1,city,1,1,3,1,0,0,Shanxi,Wednesday,1,1,0,1,yes and agree,heard but do not know,never,never,0,0,1167,0.29,7,1,1,1
1831,4,4,4,0,4.07753744390572,3.58351893845611,0,city,1,1,2,1,0,0,Gansu,Tuesday,1,1,0,1,yes and agree,heard and know,never,never,4,0,1000,2.10856569540875,4,1,1,1
2831,7,7,7,0,4.9416424226093,3.85014760171006,0,rural,0,1,3,1,0,0,Gansu,Friday,0,1,0,1,yes but disagree,never,never,never,10,0,2209,1.35169466588898,7,1,1,1
1565,5,6,5,0,4.66343909411207,3.13549421592915,1,city,1,0,3,0,0,0,Guizhou,Saturday,0,0,0,1,yes and agree,heard but do not know,never,never,10,0,3475,0.513391102033781,6,0,1,0
1109,5,5,4,0,4.06044301054642,3.76120011569356,0,county seat,1,1,4,0,0,0,Beijing,Wednesday,1,1,3,1,no,heard but do not know,never,heard but do not know,2,1,1418,1.468673196117,5,1,1,0
1135,7,7,7,0,5.01063529409626,4.29045944114839,0,rural,1,1,3,0,1,0,Hebei,Wednesday,1,1,3,1,no,never,never,never,0,1,150,1.58824844458593,7,1,1,1
1699,5,5,4,0,5.07517381523383,3.87120101090789,0,rural,1,1,3,0,0,0,Shanxi,Sunday,1,1,0,1,yes and agree,heard but do not know,never,never,0,0,1340,1.05149795660307,5,1,1,0
2845,5,5,5,0,4.21950770517611,3.95124371858143,0,county seat,1,1,6,1,0,0,Guangxi,Friday,1,1,0,1,no,never,never,never,0,0,3232,0.931282439924059,5,1,1,1
2231,2,1,1,0,4.61512051684126,3.17805383034795,1,county seat,0,0,4,0,0,0,Guizhou,Friday,0,0,0,1,yes and agree,heard but do not know,heard but do not know,never,0,0,1750,0.590180185840672,2,1,0,0
181,5,5,4,0,4.86753445045558,3.89182029811063,0,rural,0,1,6,1,0,0,Hebei,Sunday,1,0,0,0,yes and agree,heard but do not know,never,never,0,0,2291,1.22081469772307,5,1,1,0
829,7,7,7,0,4.38202663467388,3.87120101090789,1,city,1,1,6,1,0,0,Zhejiang,Sunday,0,0,2,1,yes and agree,heard and know,never,heard and know,2,1,3000,0.29,7,1,1,1
861,2,5,1,0,4.24849524204936,4.17438726989564,0,city,1,1,4,0,1,1,Hebei,Sunday,1,1,1,1,yes and agree,heard but do not know,never,never,1,1,2200,0.29,5,0,1,0
3214,1,1,1,0,4.39444915467244,3.58351893845611,1,rural,1,1,4,1,0,0,Guangdong,Thursday,1,0,5,1,yes and agree,heard and know,never,never,16,1,3529,0.29,1,0,0,0
2469,4,7,7,0,4.02535169073515,3.66356164612965,0,county seat,0,1,2,1,0,1,Guangdong,Monday,0,1,7,1,yes and agree,heard and know,heard and know,heard and know,10,1,2347,0.29,7,0,1,1
190,5,6,3,0,4.24849524204936,3.17805383034795,1,city,1,0,4,0,0,0,Hebei,Sunday,1,1,3,1,yes and agree,heard and know,never,never,0,1,1650,0.490035858521876,6,0,1,0
1003,7,7,1,0,4.38202663467388,3.55534806148941,1,county seat,1,1,4,1,0,1,Hebei,Tuesday,1,0,3,1,yes and agree,heard but do not know,never,never,0,1,2400,0.29,7,1,1,0
1352,4,4,4,0,4.31748811353631,3.46573590279973,0,county seat,1,1,5,1,0,0,Guangdong,Friday,1,0,3,1,yes but disagree,never,never,never,0,1,3000,0.29,4,1,1,1
383,4,5,2,0,5.07517381523383,3.71357206670431,1,city,1,1,5,1,1,1,Zhejiang,Thursday,1,0,0,1,yes and agree,familiar,heard and know,familiar,1,0,200,0.29,5,0,1,0
2481,2,2,3,0,4.23410650459726,3.78418963391826,0,city,1,1,5,1,0,0,Jilin,Monday,1,1,0,1,yes but disagree,heard but do not know,never,heard but do not know,0,0,2572,0.539519588268097,3,0,0,1
1139,2,1,1,0,3.80666248977032,3.93182563272433,0,city,1,1,3,0,1,0,Beijing,Wednesday,0,1,0,1,no,heard but do not know,never,never,10,0,2858,0.391371918195371,2,1,0,0
1560,7,7,6,0,3.87120101090789,4.15888308335967,0,county seat,1,0,1,1,1,0,Shanxi,Saturday,1,1,0,0,yes and agree,never,never,heard but do not know,0,0,1969,0.29,7,1,1,0
101,1,1,2,0,3.91202300542815,3.25809653802148,1,city,0,1,3,1,1,0,Guangdong,Friday,1,1,0,1,yes but disagree,familiar,heard but do not know,heard but do not know,8,0,1176,0.536869282371849,2,0,0,1
1819,2,4,5,1,4.74493212836325,3.04452243772342,1,city,1,0,3,0,0,0,Zhejiang,Tuesday,1,0,4,1,yes and agree,heard and know,heard but do not know,heard but do not know,8,1,1500,0.564039248433492,5,0,0,1
2891,6,6,6,0,5.29831736654804,3.55534806148941,0,rural,0,1,5,1,0,0,Guangxi,Sunday,1,1,0,0,no,never,never,never,0,0,2000,2.51476731595641,6,1,1,1
2215,6,7,6,0,4.60517018598809,4.02535169073515,0,county seat,1,1,4,0,0,0,Guangdong,Friday,1,1,5,1,yes but disagree,heard but do not know,never,heard but do not know,8,1,6115,0.29,7,0,1,0
311,5,2,5,0,4.48863636973214,3.43398720448515,1,city,0,1,6,0,0,0,Guangdong,Thursday,1,1,0,1,yes and agree,heard and know,heard and know,heard and know,10,0,3333,0.426155297891374,5,1,0,1
2518,7,7,7,0,4.44265125649032,3.58351893845611,1,city,1,1,7,1,0,0,Guangdong,Tuesday,1,0,7,1,yes and agree,heard and know,never,heard but do not know,15,1,5357,0.29,7,1,1,1
1164,6,6,6,0,4.24849524204936,4.11087386417331,0,city,1,1,5,0,1,0,Shanxi,Wednesday,1,1,2,1,no,heard but do not know,never,never,0,1,258,0.29,6,1,1,1
1166,1,6,6,0,4.35670882668959,3.25809653802148,1,city,1,0,4,0,0,0,Guizhou,Wednesday,0,1,0,1,yes and agree,heard but do not know,heard but do not know,never,20,0,1300,0.446925814010253,6,0,1,1
2329,2,4,4,0,4.00733318523247,2.99573227355399,1,city,0,0,3,0,0,0,Jilin,Saturday,1,0,2,1,yes and agree,heard but do not know,heard but do not know,never,2,1,6180,0.71562634520204,4,0,1,1
3022,2,2,2,0,5.29831736654804,4.00733318523247,0,rural,0,1,5,0,0,0,Guangxi,Wednesday,0,1,0,1,yes and agree,never,never,never,0,0,3491,0.364289093000523,2,1,1,1
3404,6,5,5,1,4.0943445622221,4.06044301054642,0,city,1,1,4,0,0,0,Jilin,Friday,0,1,1,1,yes and agree,never,never,never,2,1,2125,0.29,6,1,0,0
2323,5,5,5,0,5.52146091786225,3.36729582998647,0,city,0,1,4,1,0,0,Guangdong,Saturday,1,0,0,1,yes and agree,heard and know,heard and know,heard but do not know,10,0,1875,0.46690967267782,5,1,1,1
2146,1,1,1,1,5.19295685089021,3.58351893845611,0,rural,1,1,4,1,0,0,Gansu,Thursday,1,1,0,1,yes and agree,never,never,never,8,0,1957,0.734314968914343,1,0,0,0
1460,6,5,4,0,3.52636052461616,3.66356164612965,0,county seat,1,1,4,1,0,0,Shanxi,Saturday,1,1,0,1,no,heard and know,never,heard but do not know,0,0,1167,1.80468621814222,6,1,0,0
1269,2,2,1,0,5.19295685089021,2.63905732961526,0,rural,0,0,6,1,1,0,Beijing,Thursday,1,1,3,1,yes and agree,never,never,never,14,1,2100,7.62989449113376,2,1,1,0
811,2,2,2,0,4.55387689160054,3.43398720448515,1,rural,1,1,4,0,0,0,Shanxi,Sunday,1,1,0,1,yes and agree,heard but do not know,heard but do not know,heard but do not know,10,0,1929,0.29,2,1,1,1
3094,7,7,4,0,4.60517018598809,3.91202300542815,1,county seat,1,1,5,0,0,0,Guangdong,Wednesday,0,0,6,1,yes and agree,heard and know,never,never,10,1,3385,0.29,7,1,1,0
2130,1,1,1,1,4.38202663467388,3.66356164612965,0,county seat,1,1,1,1,0,0,Henan,Thursday,0,0,2,1,no,never,never,never,0,1,658,1.80468621814222,1,0,0,0
2618,1,7,1,0,4.78749174278205,2.99573227355399,0,rural,0,0,4,1,0,0,Guangdong,Thursday,1,1,0,1,yes and agree,never,never,never,9,0,818,2.0164038403666,7,0,1,0
2931,5,6,5,1,4.43081679884331,3.85014760171006,0,rural,1,1,6,0,1,0,Jilin,Monday,1,0,0,1,yes and agree,heard and know,heard but do not know,heard but do not know,4,0,2640,1.10583714859619,6,0,1,0
2538,7,6,1,0,4.44265125649032,3.89182029811063,0,county seat,1,1,4,1,0,0,Zhejiang,Tuesday,0,0,3,1,no,never,never,never,0,1,3600,6.07716237531915,7,1,0,0
2366,4,2,1,0,4.60517018598809,3.09104245335832,0,rural,0,0,1,1,0,0,Shanxi,Saturday,0,0,0,1,yes and agree,heard and know,heard but do not know,never,0,0,3733,4.98802323666113,4,1,0,0
901,2,1,1,0,4.49980967033027,4.12713438504509,0,rural,0,1,2,0,1,1,Shanxi,Sunday,1,1,0,1,yes and agree,heard but do not know,never,never,5,0,1400,0.29,2,1,0,0
